reading_id,node_id,reading_type,reading_value,reading_time,reading_position
3519,1,1,15.40,Fri Jul 14 2023 00:12:00 GMT+1000 (Australian Eastern Standard Time),1
3520,1,1,15.70,Fri Jul 14 2023 00:42:00 GMT+1000 (Australian Eastern Standard Time),1
3521,1,1,16.30,Fri Jul 14 2023 01:13:01 GMT+1000 (Australian Eastern Standard Time),1
3522,1,1,16.50,Fri Jul 14 2023 01:43:09 GMT+1000 (Australian Eastern Standard Time),1
3523,1,1,16.50,Fri Jul 14 2023 02:14:03 GMT+1000 (Australian Eastern Standard Time),1
3524,1,1,16.50,Fri Jul 14 2023 02:44:03 GMT+1000 (Australian Eastern Standard Time),1
3525,1,1,16.80,Fri Jul 14 2023 03:15:06 GMT+1000 (Australian Eastern Standard Time),1
3526,1,1,17.00,Fri Jul 14 2023 03:45:04 GMT+1000 (Australian Eastern Standard Time),1
3527,1,1,17.00,Fri Jul 14 2023 04:16:06 GMT+1000 (Australian Eastern Standard Time),1
3528,1,1,17.00,Fri Jul 14 2023 04:46:07 GMT+1000 (Australian Eastern Standard Time),1
3529,1,1,17.90,Fri Jul 14 2023 05:17:04 GMT+1000 (Australian Eastern Standard Time),1
3530,1,1,18.00,Fri Jul 14 2023 05:47:07 GMT+1000 (Australian Eastern Standard Time),1
3531,1,1,18.00,Fri Jul 14 2023 06:18:00 GMT+1000 (Australian Eastern Standard Time),1
3532,1,1,18.30,Fri Jul 14 2023 06:48:03 GMT+1000 (Australian Eastern Standard Time),1
3533,1,1,19.00,Fri Jul 14 2023 07:19:04 GMT+1000 (Australian Eastern Standard Time),1
3534,1,1,19.20,Fri Jul 14 2023 07:49:07 GMT+1000 (Australian Eastern Standard Time),1
3535,1,1,19.90,Fri Jul 14 2023 08:20:07 GMT+1000 (Australian Eastern Standard Time),1
3536,1,1,20.10,Fri Jul 14 2023 08:50:01 GMT+1000 (Australian Eastern Standard Time),1
3537,1,1,20.40,Fri Jul 14 2023 09:21:03 GMT+1000 (Australian Eastern Standard Time),1
3538,1,1,20.70,Fri Jul 14 2023 09:51:06 GMT+1000 (Australian Eastern Standard Time),1
3539,1,1,20.60,Fri Jul 14 2023 10:22:06 GMT+1000 (Australian Eastern Standard Time),1
3540,1,1,20.90,Fri Jul 14 2023 10:52:04 GMT+1000 (Australian Eastern Standard Time),1
3541,1,1,21.90,Fri Jul 14 2023 11:23:02 GMT+1000 (Australian Eastern Standard Time),1
3542,1,1,22.10,Fri Jul 14 2023 11:53:02 GMT+1000 (Australian Eastern Standard Time),1
3543,1,1,22.60,Fri Jul 14 2023 12:24:01 GMT+1000 (Australian Eastern Standard Time),1
3544,1,1,22.90,Fri Jul 14 2023 12:54:02 GMT+1000 (Australian Eastern Standard Time),1
3545,1,1,23.60,Fri Jul 14 2023 13:25:09 GMT+1000 (Australian Eastern Standard Time),1
3546,1,1,23.90,Fri Jul 14 2023 13:55:05 GMT+1000 (Australian Eastern Standard Time),1
3547,1,1,24.70,Fri Jul 14 2023 14:26:04 GMT+1000 (Australian Eastern Standard Time),1
3548,1,1,24.70,Fri Jul 14 2023 14:56:04 GMT+1000 (Australian Eastern Standard Time),1
3549,1,1,24.50,Fri Jul 14 2023 15:27:00 GMT+1000 (Australian Eastern Standard Time),1
3550,1,1,24.50,Fri Jul 14 2023 15:57:08 GMT+1000 (Australian Eastern Standard Time),1
3551,1,1,24.50,Fri Jul 14 2023 16:28:08 GMT+1000 (Australian Eastern Standard Time),1
3552,1,1,24.80,Fri Jul 14 2023 16:58:06 GMT+1000 (Australian Eastern Standard Time),1
3553,1,1,25.70,Fri Jul 14 2023 17:29:03 GMT+1000 (Australian Eastern Standard Time),1
3554,1,1,26.10,Fri Jul 14 2023 17:59:04 GMT+1000 (Australian Eastern Standard Time),1
3555,1,1,18.60,Fri Jul 14 2023 18:30:07 GMT+1000 (Australian Eastern Standard Time),1
3556,1,1,18.20,Fri Jul 14 2023 19:01:07 GMT+1000 (Australian Eastern Standard Time),1
3557,1,1,18.70,Fri Jul 14 2023 19:31:03 GMT+1000 (Australian Eastern Standard Time),1
3558,1,1,17.70,Fri Jul 14 2023 20:02:04 GMT+1000 (Australian Eastern Standard Time),1
3559,1,1,17.80,Fri Jul 14 2023 20:32:04 GMT+1000 (Australian Eastern Standard Time),1
3560,1,1,17.40,Fri Jul 14 2023 21:03:07 GMT+1000 (Australian Eastern Standard Time),1
3561,1,1,17.50,Fri Jul 14 2023 21:33:05 GMT+1000 (Australian Eastern Standard Time),1
3562,1,1,17.40,Fri Jul 14 2023 22:04:02 GMT+1000 (Australian Eastern Standard Time),1
3563,1,1,17.60,Fri Jul 14 2023 22:34:07 GMT+1000 (Australian Eastern Standard Time),1
3564,1,1,17.70,Fri Jul 14 2023 23:05:08 GMT+1000 (Australian Eastern Standard Time),1
3565,1,1,18.10,Fri Jul 14 2023 23:35:09 GMT+1000 (Australian Eastern Standard Time),1
3566,1,1,15.40,Sat Jul 15 2023 00:06:06 GMT+1000 (Australian Eastern Standard Time),1
3567,1,1,15.50,Sat Jul 15 2023 00:36:06 GMT+1000 (Australian Eastern Standard Time),1
3568,1,1,15.70,Sat Jul 15 2023 01:07:06 GMT+1000 (Australian Eastern Standard Time),1
3569,1,1,15.70,Sat Jul 15 2023 01:37:00 GMT+1000 (Australian Eastern Standard Time),1
3570,1,1,15.90,Sat Jul 15 2023 02:08:03 GMT+1000 (Australian Eastern Standard Time),1
3571,1,1,15.90,Sat Jul 15 2023 02:38:06 GMT+1000 (Australian Eastern Standard Time),1
3572,1,1,16.30,Sat Jul 15 2023 03:09:06 GMT+1000 (Australian Eastern Standard Time),1
3573,1,1,16.60,Sat Jul 15 2023 03:39:03 GMT+1000 (Australian Eastern Standard Time),1
3574,1,1,17.50,Sat Jul 15 2023 04:10:03 GMT+1000 (Australian Eastern Standard Time),1
3575,1,1,17.50,Sat Jul 15 2023 04:40:05 GMT+1000 (Australian Eastern Standard Time),1
3576,1,1,18.30,Sat Jul 15 2023 05:11:07 GMT+1000 (Australian Eastern Standard Time),1
3577,1,1,18.70,Sat Jul 15 2023 05:41:05 GMT+1000 (Australian Eastern Standard Time),1
3578,1,1,19.30,Sat Jul 15 2023 06:12:09 GMT+1000 (Australian Eastern Standard Time),1
3579,1,1,19.50,Sat Jul 15 2023 06:42:02 GMT+1000 (Australian Eastern Standard Time),1
3580,1,1,19.20,Sat Jul 15 2023 07:13:09 GMT+1000 (Australian Eastern Standard Time),1
3581,1,1,19.40,Sat Jul 15 2023 07:43:02 GMT+1000 (Australian Eastern Standard Time),1
3582,1,1,19.90,Sat Jul 15 2023 08:14:00 GMT+1000 (Australian Eastern Standard Time),1
3583,1,1,20.10,Sat Jul 15 2023 08:44:03 GMT+1000 (Australian Eastern Standard Time),1
3584,1,1,20.50,Sat Jul 15 2023 09:15:08 GMT+1000 (Australian Eastern Standard Time),1
3585,1,1,20.50,Sat Jul 15 2023 09:45:03 GMT+1000 (Australian Eastern Standard Time),1
3586,1,1,21.00,Sat Jul 15 2023 10:16:09 GMT+1000 (Australian Eastern Standard Time),1
3587,1,1,20.90,Sat Jul 15 2023 10:46:07 GMT+1000 (Australian Eastern Standard Time),1
3588,1,1,22.70,Sat Jul 15 2023 11:17:09 GMT+1000 (Australian Eastern Standard Time),1
3589,1,1,22.90,Sat Jul 15 2023 11:47:06 GMT+1000 (Australian Eastern Standard Time),1
3590,1,1,23.70,Sat Jul 15 2023 12:18:04 GMT+1000 (Australian Eastern Standard Time),1
3591,1,1,24.20,Sat Jul 15 2023 12:48:03 GMT+1000 (Australian Eastern Standard Time),1
3592,1,1,25.10,Sat Jul 15 2023 13:19:01 GMT+1000 (Australian Eastern Standard Time),1
3593,1,1,25.00,Sat Jul 15 2023 13:49:01 GMT+1000 (Australian Eastern Standard Time),1
3594,1,1,25.40,Sat Jul 15 2023 14:20:06 GMT+1000 (Australian Eastern Standard Time),1
3595,1,1,25.50,Sat Jul 15 2023 14:50:00 GMT+1000 (Australian Eastern Standard Time),1
3596,1,1,25.00,Sat Jul 15 2023 15:21:03 GMT+1000 (Australian Eastern Standard Time),1
3597,1,1,25.10,Sat Jul 15 2023 15:51:05 GMT+1000 (Australian Eastern Standard Time),1
3598,1,1,25.00,Sat Jul 15 2023 16:22:08 GMT+1000 (Australian Eastern Standard Time),1
3599,1,1,25.00,Sat Jul 15 2023 16:52:09 GMT+1000 (Australian Eastern Standard Time),1
3600,1,1,25.80,Sat Jul 15 2023 17:23:06 GMT+1000 (Australian Eastern Standard Time),1
3601,1,1,26.00,Sat Jul 15 2023 17:53:06 GMT+1000 (Australian Eastern Standard Time),1
3602,1,1,19.20,Sat Jul 15 2023 18:24:08 GMT+1000 (Australian Eastern Standard Time),1
3603,1,1,19.20,Sat Jul 15 2023 18:54:09 GMT+1000 (Australian Eastern Standard Time),1
3604,1,1,19.10,Sat Jul 15 2023 19:25:01 GMT+1000 (Australian Eastern Standard Time),1
3605,1,1,19.50,Sat Jul 15 2023 19:55:08 GMT+1000 (Australian Eastern Standard Time),1
3606,1,1,17.40,Sat Jul 15 2023 20:26:02 GMT+1000 (Australian Eastern Standard Time),1
3607,1,1,17.40,Sat Jul 15 2023 20:56:06 GMT+1000 (Australian Eastern Standard Time),1
3608,1,1,17.30,Sat Jul 15 2023 21:27:03 GMT+1000 (Australian Eastern Standard Time),1
3609,1,1,17.30,Sat Jul 15 2023 21:57:08 GMT+1000 (Australian Eastern Standard Time),1
3610,1,1,17.40,Sat Jul 15 2023 22:28:08 GMT+1000 (Australian Eastern Standard Time),1
3611,1,1,17.70,Sat Jul 15 2023 22:58:09 GMT+1000 (Australian Eastern Standard Time),1
3612,1,1,17.60,Sat Jul 15 2023 23:29:05 GMT+1000 (Australian Eastern Standard Time),1
3613,1,1,17.50,Sat Jul 15 2023 23:59:01 GMT+1000 (Australian Eastern Standard Time),1
3614,1,1,15.80,Sun Jul 16 2023 00:30:01 GMT+1000 (Australian Eastern Standard Time),1
3615,1,1,16.40,Sun Jul 16 2023 01:01:09 GMT+1000 (Australian Eastern Standard Time),1
3616,1,1,16.90,Sun Jul 16 2023 01:31:01 GMT+1000 (Australian Eastern Standard Time),1
3617,1,1,17.10,Sun Jul 16 2023 02:02:07 GMT+1000 (Australian Eastern Standard Time),1
3618,1,1,17.40,Sun Jul 16 2023 02:32:01 GMT+1000 (Australian Eastern Standard Time),1
3619,1,1,18.20,Sun Jul 16 2023 03:03:04 GMT+1000 (Australian Eastern Standard Time),1
3620,1,1,18.40,Sun Jul 16 2023 03:33:05 GMT+1000 (Australian Eastern Standard Time),1
3621,1,1,18.90,Sun Jul 16 2023 04:04:02 GMT+1000 (Australian Eastern Standard Time),1
3622,1,1,19.20,Sun Jul 16 2023 04:34:00 GMT+1000 (Australian Eastern Standard Time),1
3623,1,1,19.70,Sun Jul 16 2023 05:05:02 GMT+1000 (Australian Eastern Standard Time),1
3624,1,1,19.80,Sun Jul 16 2023 05:35:08 GMT+1000 (Australian Eastern Standard Time),1
3625,1,1,20.20,Sun Jul 16 2023 06:06:09 GMT+1000 (Australian Eastern Standard Time),1
3626,1,1,20.50,Sun Jul 16 2023 06:36:03 GMT+1000 (Australian Eastern Standard Time),1
3627,1,1,18.20,Sun Jul 16 2023 07:07:02 GMT+1000 (Australian Eastern Standard Time),1
3628,1,1,18.20,Sun Jul 16 2023 07:37:09 GMT+1000 (Australian Eastern Standard Time),1
3629,1,1,18.90,Sun Jul 16 2023 08:08:00 GMT+1000 (Australian Eastern Standard Time),1
3630,1,1,19.10,Sun Jul 16 2023 08:38:04 GMT+1000 (Australian Eastern Standard Time),1
3631,1,1,20.60,Sun Jul 16 2023 09:09:01 GMT+1000 (Australian Eastern Standard Time),1
3632,1,1,21.00,Sun Jul 16 2023 09:39:00 GMT+1000 (Australian Eastern Standard Time),1
3633,1,1,21.60,Sun Jul 16 2023 10:10:01 GMT+1000 (Australian Eastern Standard Time),1
3634,1,1,21.80,Sun Jul 16 2023 10:40:03 GMT+1000 (Australian Eastern Standard Time),1
3635,1,1,22.40,Sun Jul 16 2023 11:11:02 GMT+1000 (Australian Eastern Standard Time),1
3636,1,1,22.30,Sun Jul 16 2023 11:41:08 GMT+1000 (Australian Eastern Standard Time),1
3637,1,1,22.60,Sun Jul 16 2023 12:12:02 GMT+1000 (Australian Eastern Standard Time),1
3638,1,1,22.90,Sun Jul 16 2023 12:42:06 GMT+1000 (Australian Eastern Standard Time),1
3639,1,1,23.00,Sun Jul 16 2023 13:13:04 GMT+1000 (Australian Eastern Standard Time),1
3640,1,1,23.30,Sun Jul 16 2023 13:43:05 GMT+1000 (Australian Eastern Standard Time),1
3641,1,1,23.00,Sun Jul 16 2023 14:14:00 GMT+1000 (Australian Eastern Standard Time),1
3642,1,1,23.40,Sun Jul 16 2023 14:44:06 GMT+1000 (Australian Eastern Standard Time),1
3643,1,1,23.70,Sun Jul 16 2023 15:15:04 GMT+1000 (Australian Eastern Standard Time),1
3644,1,1,23.70,Sun Jul 16 2023 15:45:03 GMT+1000 (Australian Eastern Standard Time),1
3645,1,1,23.60,Sun Jul 16 2023 16:16:02 GMT+1000 (Australian Eastern Standard Time),1
3646,1,1,24.00,Sun Jul 16 2023 16:46:03 GMT+1000 (Australian Eastern Standard Time),1
3647,1,1,23.90,Sun Jul 16 2023 17:17:00 GMT+1000 (Australian Eastern Standard Time),1
3648,1,1,24.00,Sun Jul 16 2023 17:47:09 GMT+1000 (Australian Eastern Standard Time),1
3649,1,1,19.50,Sun Jul 16 2023 18:18:00 GMT+1000 (Australian Eastern Standard Time),1
3650,1,1,19.40,Sun Jul 16 2023 18:48:00 GMT+1000 (Australian Eastern Standard Time),1
3651,1,1,19.00,Sun Jul 16 2023 19:19:06 GMT+1000 (Australian Eastern Standard Time),1
3652,1,1,19.10,Sun Jul 16 2023 19:49:06 GMT+1000 (Australian Eastern Standard Time),1
3653,1,1,17.20,Sun Jul 16 2023 20:20:05 GMT+1000 (Australian Eastern Standard Time),1
3654,1,1,17.40,Sun Jul 16 2023 20:50:03 GMT+1000 (Australian Eastern Standard Time),1
3655,1,1,17.70,Sun Jul 16 2023 21:21:09 GMT+1000 (Australian Eastern Standard Time),1
3656,1,1,18.20,Sun Jul 16 2023 21:51:07 GMT+1000 (Australian Eastern Standard Time),1
3657,1,1,18.40,Sun Jul 16 2023 22:22:03 GMT+1000 (Australian Eastern Standard Time),1
3658,1,1,18.80,Sun Jul 16 2023 22:52:04 GMT+1000 (Australian Eastern Standard Time),1
3659,1,1,18.50,Sun Jul 16 2023 23:23:01 GMT+1000 (Australian Eastern Standard Time),1
3660,1,1,18.60,Sun Jul 16 2023 23:53:09 GMT+1000 (Australian Eastern Standard Time),1
3661,1,1,17.30,Mon Jul 17 2023 00:24:09 GMT+1000 (Australian Eastern Standard Time),1
3662,1,1,17.70,Mon Jul 17 2023 00:54:02 GMT+1000 (Australian Eastern Standard Time),1
3663,1,1,17.60,Mon Jul 17 2023 01:25:06 GMT+1000 (Australian Eastern Standard Time),1
3664,1,1,17.50,Mon Jul 17 2023 01:55:06 GMT+1000 (Australian Eastern Standard Time),1
3665,1,1,17.40,Mon Jul 17 2023 02:26:03 GMT+1000 (Australian Eastern Standard Time),1
3666,1,1,17.50,Mon Jul 17 2023 02:56:03 GMT+1000 (Australian Eastern Standard Time),1
3667,1,1,17.30,Mon Jul 17 2023 03:27:06 GMT+1000 (Australian Eastern Standard Time),1
3668,1,1,17.30,Mon Jul 17 2023 03:57:05 GMT+1000 (Australian Eastern Standard Time),1
3669,1,1,17.40,Mon Jul 17 2023 04:28:00 GMT+1000 (Australian Eastern Standard Time),1
3670,1,1,17.40,Mon Jul 17 2023 04:58:06 GMT+1000 (Australian Eastern Standard Time),1
3671,1,1,17.70,Mon Jul 17 2023 05:29:02 GMT+1000 (Australian Eastern Standard Time),1
3672,1,1,17.70,Mon Jul 17 2023 05:59:02 GMT+1000 (Australian Eastern Standard Time),1
3673,1,1,17.50,Mon Jul 17 2023 06:30:08 GMT+1000 (Australian Eastern Standard Time),1
3674,1,1,19.80,Mon Jul 17 2023 07:01:06 GMT+1000 (Australian Eastern Standard Time),1
3675,1,1,19.90,Mon Jul 17 2023 07:31:06 GMT+1000 (Australian Eastern Standard Time),1
3676,1,1,20.30,Mon Jul 17 2023 08:02:05 GMT+1000 (Australian Eastern Standard Time),1
3677,1,1,20.70,Mon Jul 17 2023 08:32:01 GMT+1000 (Australian Eastern Standard Time),1
3678,1,1,20.10,Mon Jul 17 2023 09:03:02 GMT+1000 (Australian Eastern Standard Time),1
3679,1,1,20.20,Mon Jul 17 2023 09:33:07 GMT+1000 (Australian Eastern Standard Time),1
3680,1,1,20.10,Mon Jul 17 2023 10:04:05 GMT+1000 (Australian Eastern Standard Time),1
3681,1,1,20.40,Mon Jul 17 2023 10:34:02 GMT+1000 (Australian Eastern Standard Time),1
3682,1,1,21.80,Mon Jul 17 2023 11:05:09 GMT+1000 (Australian Eastern Standard Time),1
3683,1,1,21.90,Mon Jul 17 2023 11:35:07 GMT+1000 (Australian Eastern Standard Time),1
3684,1,1,22.20,Mon Jul 17 2023 12:06:02 GMT+1000 (Australian Eastern Standard Time),1
3685,1,1,22.20,Mon Jul 17 2023 12:36:06 GMT+1000 (Australian Eastern Standard Time),1
3686,1,1,23.20,Mon Jul 17 2023 13:07:06 GMT+1000 (Australian Eastern Standard Time),1
3687,1,1,23.10,Mon Jul 17 2023 13:37:04 GMT+1000 (Australian Eastern Standard Time),1
3688,1,1,23.00,Mon Jul 17 2023 14:08:03 GMT+1000 (Australian Eastern Standard Time),1
3689,1,1,23.00,Mon Jul 17 2023 14:38:07 GMT+1000 (Australian Eastern Standard Time),1
3690,1,1,23.20,Mon Jul 17 2023 15:09:06 GMT+1000 (Australian Eastern Standard Time),1
3691,1,1,23.20,Mon Jul 17 2023 15:39:07 GMT+1000 (Australian Eastern Standard Time),1
3692,1,1,23.40,Mon Jul 17 2023 16:10:00 GMT+1000 (Australian Eastern Standard Time),1
3693,1,1,23.70,Mon Jul 17 2023 16:40:02 GMT+1000 (Australian Eastern Standard Time),1
3694,1,1,24.10,Mon Jul 17 2023 17:11:07 GMT+1000 (Australian Eastern Standard Time),1
3695,1,1,24.50,Mon Jul 17 2023 17:41:04 GMT+1000 (Australian Eastern Standard Time),1
3696,1,1,18.70,Mon Jul 17 2023 18:12:04 GMT+1000 (Australian Eastern Standard Time),1
3697,1,1,18.80,Mon Jul 17 2023 18:42:07 GMT+1000 (Australian Eastern Standard Time),1
3698,1,1,18.80,Mon Jul 17 2023 19:13:07 GMT+1000 (Australian Eastern Standard Time),1
3699,1,1,19.20,Mon Jul 17 2023 19:43:02 GMT+1000 (Australian Eastern Standard Time),1
3700,1,1,17.90,Mon Jul 17 2023 20:14:00 GMT+1000 (Australian Eastern Standard Time),1
3701,1,1,18.00,Mon Jul 17 2023 20:44:00 GMT+1000 (Australian Eastern Standard Time),1
3702,1,1,17.60,Mon Jul 17 2023 21:15:09 GMT+1000 (Australian Eastern Standard Time),1
3703,1,1,17.80,Mon Jul 17 2023 21:45:07 GMT+1000 (Australian Eastern Standard Time),1
3704,1,1,17.80,Mon Jul 17 2023 22:16:07 GMT+1000 (Australian Eastern Standard Time),1
3705,1,1,17.90,Mon Jul 17 2023 22:46:04 GMT+1000 (Australian Eastern Standard Time),1
3706,1,1,17.40,Mon Jul 17 2023 23:17:07 GMT+1000 (Australian Eastern Standard Time),1
3707,1,1,17.90,Mon Jul 17 2023 23:47:02 GMT+1000 (Australian Eastern Standard Time),1
3708,1,1,15.60,Tue Jul 18 2023 00:18:09 GMT+1000 (Australian Eastern Standard Time),1
3709,1,1,15.90,Tue Jul 18 2023 00:48:08 GMT+1000 (Australian Eastern Standard Time),1
3710,1,1,16.60,Tue Jul 18 2023 01:19:02 GMT+1000 (Australian Eastern Standard Time),1
3711,1,1,16.80,Tue Jul 18 2023 01:49:00 GMT+1000 (Australian Eastern Standard Time),1
3712,1,1,17.30,Tue Jul 18 2023 02:20:03 GMT+1000 (Australian Eastern Standard Time),1
3713,1,1,17.80,Tue Jul 18 2023 02:50:00 GMT+1000 (Australian Eastern Standard Time),1
3714,1,1,18.30,Tue Jul 18 2023 03:21:02 GMT+1000 (Australian Eastern Standard Time),1
3715,1,1,18.30,Tue Jul 18 2023 03:51:05 GMT+1000 (Australian Eastern Standard Time),1
3716,1,1,19.10,Tue Jul 18 2023 04:22:09 GMT+1000 (Australian Eastern Standard Time),1
3717,1,1,19.20,Tue Jul 18 2023 04:52:07 GMT+1000 (Australian Eastern Standard Time),1
3718,1,1,19.20,Tue Jul 18 2023 05:23:04 GMT+1000 (Australian Eastern Standard Time),1
3719,1,1,19.70,Tue Jul 18 2023 05:53:02 GMT+1000 (Australian Eastern Standard Time),1
3720,1,1,20.00,Tue Jul 18 2023 06:24:06 GMT+1000 (Australian Eastern Standard Time),1
3721,1,1,20.30,Tue Jul 18 2023 06:54:03 GMT+1000 (Australian Eastern Standard Time),1
3722,1,1,19.90,Tue Jul 18 2023 07:25:00 GMT+1000 (Australian Eastern Standard Time),1
3723,1,1,20.40,Tue Jul 18 2023 07:55:00 GMT+1000 (Australian Eastern Standard Time),1
3724,1,1,20.70,Tue Jul 18 2023 08:26:00 GMT+1000 (Australian Eastern Standard Time),1
3725,1,1,20.90,Tue Jul 18 2023 08:56:07 GMT+1000 (Australian Eastern Standard Time),1
3726,1,1,20.00,Tue Jul 18 2023 09:27:04 GMT+1000 (Australian Eastern Standard Time),1
3727,1,1,20.40,Tue Jul 18 2023 09:57:07 GMT+1000 (Australian Eastern Standard Time),1
3728,1,1,20.40,Tue Jul 18 2023 10:28:04 GMT+1000 (Australian Eastern Standard Time),1
3729,1,1,20.80,Tue Jul 18 2023 10:58:06 GMT+1000 (Australian Eastern Standard Time),1
3730,1,1,23.20,Tue Jul 18 2023 11:29:02 GMT+1000 (Australian Eastern Standard Time),1
3731,1,1,23.50,Tue Jul 18 2023 11:59:00 GMT+1000 (Australian Eastern Standard Time),1
3732,1,1,23.30,Tue Jul 18 2023 12:30:05 GMT+1000 (Australian Eastern Standard Time),1
3733,1,1,24.20,Tue Jul 18 2023 13:01:02 GMT+1000 (Australian Eastern Standard Time),1
3734,1,1,24.30,Tue Jul 18 2023 13:31:00 GMT+1000 (Australian Eastern Standard Time),1
3735,1,1,24.10,Tue Jul 18 2023 14:02:00 GMT+1000 (Australian Eastern Standard Time),1
3736,1,1,24.40,Tue Jul 18 2023 14:32:08 GMT+1000 (Australian Eastern Standard Time),1
3737,1,1,24.50,Tue Jul 18 2023 15:03:02 GMT+1000 (Australian Eastern Standard Time),1
3738,1,1,24.60,Tue Jul 18 2023 15:33:02 GMT+1000 (Australian Eastern Standard Time),1
3739,1,1,24.70,Tue Jul 18 2023 16:04:04 GMT+1000 (Australian Eastern Standard Time),1
3740,1,1,25.10,Tue Jul 18 2023 16:34:07 GMT+1000 (Australian Eastern Standard Time),1
3741,1,1,25.80,Tue Jul 18 2023 17:05:03 GMT+1000 (Australian Eastern Standard Time),1
3742,1,1,25.90,Tue Jul 18 2023 17:35:02 GMT+1000 (Australian Eastern Standard Time),1
3743,1,1,19.40,Tue Jul 18 2023 18:06:04 GMT+1000 (Australian Eastern Standard Time),1
3744,1,1,19.60,Tue Jul 18 2023 18:36:07 GMT+1000 (Australian Eastern Standard Time),1
3745,1,1,19.30,Tue Jul 18 2023 19:07:08 GMT+1000 (Australian Eastern Standard Time),1
3746,1,1,19.40,Tue Jul 18 2023 19:37:02 GMT+1000 (Australian Eastern Standard Time),1
3747,1,1,17.80,Tue Jul 18 2023 20:08:01 GMT+1000 (Australian Eastern Standard Time),1
3748,1,1,17.80,Tue Jul 18 2023 20:38:00 GMT+1000 (Australian Eastern Standard Time),1
3749,1,1,17.40,Tue Jul 18 2023 21:09:05 GMT+1000 (Australian Eastern Standard Time),1
3750,1,1,17.50,Tue Jul 18 2023 21:39:04 GMT+1000 (Australian Eastern Standard Time),1
3751,1,1,17.90,Tue Jul 18 2023 22:10:04 GMT+1000 (Australian Eastern Standard Time),1
3752,1,1,18.00,Tue Jul 18 2023 22:40:06 GMT+1000 (Australian Eastern Standard Time),1
3753,1,1,18.00,Tue Jul 18 2023 23:11:08 GMT+1000 (Australian Eastern Standard Time),1
3754,1,1,18.30,Tue Jul 18 2023 23:41:03 GMT+1000 (Australian Eastern Standard Time),1
3755,1,1,17.50,Wed Jul 19 2023 00:12:07 GMT+1000 (Australian Eastern Standard Time),1
3756,1,1,17.50,Wed Jul 19 2023 00:42:08 GMT+1000 (Australian Eastern Standard Time),1
3757,1,1,17.90,Wed Jul 19 2023 01:13:04 GMT+1000 (Australian Eastern Standard Time),1
3758,1,1,17.90,Wed Jul 19 2023 01:43:01 GMT+1000 (Australian Eastern Standard Time),1
3759,1,1,17.80,Wed Jul 19 2023 02:14:08 GMT+1000 (Australian Eastern Standard Time),1
3760,1,1,18.30,Wed Jul 19 2023 02:44:07 GMT+1000 (Australian Eastern Standard Time),1
3761,1,1,18.90,Wed Jul 19 2023 03:15:07 GMT+1000 (Australian Eastern Standard Time),1
3762,1,1,18.80,Wed Jul 19 2023 03:45:07 GMT+1000 (Australian Eastern Standard Time),1
3763,1,1,19.70,Wed Jul 19 2023 04:16:08 GMT+1000 (Australian Eastern Standard Time),1
3764,1,1,20.10,Wed Jul 19 2023 04:46:07 GMT+1000 (Australian Eastern Standard Time),1
3765,1,1,21.10,Wed Jul 19 2023 05:17:02 GMT+1000 (Australian Eastern Standard Time),1
3766,1,1,21.20,Wed Jul 19 2023 05:47:04 GMT+1000 (Australian Eastern Standard Time),1
3767,1,1,21.80,Wed Jul 19 2023 06:18:05 GMT+1000 (Australian Eastern Standard Time),1
3768,1,1,22.00,Wed Jul 19 2023 06:48:07 GMT+1000 (Australian Eastern Standard Time),1
3769,1,1,18.30,Wed Jul 19 2023 07:19:01 GMT+1000 (Australian Eastern Standard Time),1
3770,1,1,18.70,Wed Jul 19 2023 07:49:02 GMT+1000 (Australian Eastern Standard Time),1
3771,1,1,19.30,Wed Jul 19 2023 08:20:05 GMT+1000 (Australian Eastern Standard Time),1
3772,1,1,19.50,Wed Jul 19 2023 08:50:06 GMT+1000 (Australian Eastern Standard Time),1
3773,1,1,20.90,Wed Jul 19 2023 09:21:04 GMT+1000 (Australian Eastern Standard Time),1
3774,1,1,21.20,Wed Jul 19 2023 09:51:07 GMT+1000 (Australian Eastern Standard Time),1
3775,1,1,21.70,Wed Jul 19 2023 10:22:07 GMT+1000 (Australian Eastern Standard Time),1
3776,1,1,22.10,Wed Jul 19 2023 10:52:09 GMT+1000 (Australian Eastern Standard Time),1
3777,1,1,23.00,Wed Jul 19 2023 11:23:05 GMT+1000 (Australian Eastern Standard Time),1
3778,1,1,23.30,Wed Jul 19 2023 11:53:09 GMT+1000 (Australian Eastern Standard Time),1
3779,1,1,23.30,Wed Jul 19 2023 12:24:02 GMT+1000 (Australian Eastern Standard Time),1
3780,1,1,23.60,Wed Jul 19 2023 12:54:08 GMT+1000 (Australian Eastern Standard Time),1
3781,1,1,23.40,Wed Jul 19 2023 13:25:02 GMT+1000 (Australian Eastern Standard Time),1
3782,1,1,23.90,Wed Jul 19 2023 13:55:04 GMT+1000 (Australian Eastern Standard Time),1
3783,1,1,23.70,Wed Jul 19 2023 14:26:05 GMT+1000 (Australian Eastern Standard Time),1
3784,1,1,24.00,Wed Jul 19 2023 14:56:04 GMT+1000 (Australian Eastern Standard Time),1
3785,1,1,24.30,Wed Jul 19 2023 15:27:02 GMT+1000 (Australian Eastern Standard Time),1
3786,1,1,24.60,Wed Jul 19 2023 15:57:01 GMT+1000 (Australian Eastern Standard Time),1
