reading_id,node_id,reading_type,reading_value,reading_time,reading_position
3342,1,1,20.60,2023-07-10 06:12:02,1
3343,1,1,21.10,2023-07-10 06:42:08,1
3344,1,1,19.00,2023-07-10 07:13:00,1
3345,1,1,19.00,2023-07-10 07:43:06,1
3346,1,1,19.00,2023-07-10 08:14:05,1
3347,1,1,19.00,2023-07-10 08:44:06,1
3348,1,1,20.20,2023-07-10 09:15:04,1
3349,1,1,20.50,2023-07-10 09:45:06,1
3350,1,1,21.10,2023-07-10 10:16:02,1
3351,1,1,21.50,2023-07-10 10:46:09,1
3352,1,1,22.50,2023-07-10 11:17:05,1
3353,1,1,22.50,2023-07-10 11:47:07,1
3354,1,1,23.40,2023-07-10 12:18:05,1
3355,1,1,23.40,2023-07-10 12:48:02,1
3356,1,1,23.60,2023-07-10 13:19:05,1
3357,1,1,23.70,2023-07-10 13:49:06,1
3358,1,1,24.20,2023-07-10 14:20:05,1
3359,1,1,24.50,2023-07-10 14:50:02,1
3360,1,1,24.60,2023-07-10 15:21:05,1
3361,1,1,24.70,2023-07-10 15:51:02,1
3362,1,1,24.70,2023-07-10 16:22:09,1
3363,1,1,25.20,2023-07-10 16:52:02,1
3364,1,1,25.70,2023-07-10 17:23:09,1
3365,1,1,26.20,2023-07-10 17:53:09,1
3366,1,1,18.90,2023-07-10 18:24:04,1
3367,1,1,19.40,2023-07-10 18:54:06,1
3368,1,1,19.40,2023-07-10 19:25:01,1
3369,1,1,19.60,2023-07-10 19:55:01,1
3370,1,1,17.90,2023-07-10 20:26:09,1
3371,1,1,18.40,2023-07-10 20:56:00,1
3372,1,1,18.80,2023-07-10 21:27:02,1
3373,1,1,18.70,2023-07-10 21:57:00,1
3374,1,1,18.20,2023-07-10 22:28:09,1
3375,1,1,18.40,2023-07-10 22:58:04,1
3376,1,1,18.00,2023-07-10 23:29:02,1
3377,1,1,17.90,2023-07-10 23:59:03,1
3378,1,1,16.20,2023-07-11 00:30:01,1
3379,1,1,16.50,2023-07-11 01:01:04,1
3380,1,1,16.90,2023-07-11 01:31:02,1
3381,1,1,17.50,2023-07-11 02:02:09,1
3382,1,1,17.40,2023-07-11 02:32:03,1
3383,1,1,17.70,2023-07-11 03:03:06,1
3384,1,1,17.80,2023-07-11 03:33:01,1
3385,1,1,18.70,2023-07-11 04:04:09,1
3386,1,1,19.00,2023-07-11 04:34:05,1
3387,1,1,19.20,2023-07-11 05:05:05,1
3388,1,1,19.40,2023-07-11 05:35:02,1
3389,1,1,19.70,2023-07-11 06:06:06,1
3390,1,1,19.60,2023-07-11 06:36:08,1
3391,1,1,18.30,2023-07-11 07:07:08,1
3392,1,1,18.50,2023-07-11 07:37:08,1
3393,1,1,18.80,2023-07-11 08:08:06,1
3394,1,1,19.10,2023-07-11 08:38:04,1
3395,1,1,20.20,2023-07-11 09:09:08,1
3396,1,1,20.10,2023-07-11 09:39:04,1
3397,1,1,20.70,2023-07-11 10:10:00,1
3398,1,1,20.70,2023-07-11 10:40:05,1
3399,1,1,22.10,2023-07-11 11:11:01,1
3400,1,1,22.10,2023-07-11 11:41:08,1
3401,1,1,22.40,2023-07-11 12:12:07,1
3402,1,1,22.60,2023-07-11 12:42:04,1
3403,1,1,23.20,2023-07-11 13:13:05,1
3404,1,1,23.20,2023-07-11 13:43:07,1
3405,1,1,23.00,2023-07-11 14:14:03,1
3406,1,1,23.00,2023-07-11 14:44:07,1
3407,1,1,23.60,2023-07-11 15:15:09,1
3408,1,1,23.70,2023-07-11 15:45:02,1
3409,1,1,24.60,2023-07-11 16:16:07,1
3410,1,1,24.60,2023-07-11 16:46:01,1
3411,1,1,24.30,2023-07-11 17:17:06,1
3412,1,1,24.60,2023-07-11 17:47:01,1
3413,1,1,19.50,2023-07-11 18:18:01,1
3414,1,1,19.70,2023-07-11 18:48:01,1
3415,1,1,19.50,2023-07-11 19:19:06,1
3416,1,1,19.40,2023-07-11 19:49:00,1
3417,1,1,17.30,2023-07-11 20:20:09,1
3418,1,1,17.70,2023-07-11 20:50:05,1
3419,1,1,17.30,2023-07-11 21:21:03,1
3420,1,1,17.60,2023-07-11 21:51:08,1
3421,1,1,17.60,2023-07-11 22:22:01,1
3422,1,1,17.80,2023-07-11 22:52:04,1
3423,1,1,17.80,2023-07-11 23:23:08,1
3424,1,1,18.00,2023-07-11 23:53:04,1
3425,1,1,16.50,2023-07-12 00:24:00,1
3426,1,1,16.90,2023-07-12 00:54:00,1
3427,1,1,17.30,2023-07-12 01:25:01,1
3428,1,1,17.20,2023-07-12 01:55:07,1
3429,1,1,17.10,2023-07-12 02:26:01,1
3430,1,1,17.60,2023-07-12 02:56:06,1
3431,1,1,17.90,2023-07-12 03:27:04,1
3432,1,1,17.90,2023-07-12 03:57:09,1
3433,1,1,17.90,2023-07-12 04:28:04,1
3434,1,1,18.20,2023-07-12 04:58:03,1
3435,1,1,18.30,2023-07-12 05:29:06,1
3436,1,1,18.50,2023-07-12 05:59:06,1
3437,1,1,19.20,2023-07-12 06:30:07,1
3438,1,1,19.10,2023-07-12 07:01:04,1
3439,1,1,19.20,2023-07-12 07:31:04,1
3440,1,1,19.90,2023-07-12 08:02:04,1
3441,1,1,20.00,2023-07-12 08:32:00,1
3442,1,1,20.00,2023-07-12 09:03:03,1
3443,1,1,20.00,2023-07-12 09:33:08,1
3444,1,1,20.60,2023-07-12 10:04:04,1
3445,1,1,20.70,2023-07-12 10:34:00,1
3446,1,1,22.40,2023-07-12 11:05:00,1
3447,1,1,22.50,2023-07-12 11:35:08,1
3448,1,1,23.50,2023-07-12 12:06:09,1
3449,1,1,23.90,2023-07-12 12:36:07,1
3450,1,1,24.60,2023-07-12 13:07:07,1
3451,1,1,24.80,2023-07-12 13:37:06,1
3452,1,1,25.80,2023-07-12 14:08:05,1
3453,1,1,26.10,2023-07-12 14:38:00,1
3454,1,1,25.80,2023-07-12 15:09:08,1
3455,1,1,25.80,2023-07-12 15:39:05,1
3456,1,1,25.70,2023-07-12 16:10:09,1
3457,1,1,25.70,2023-07-12 16:40:09,1
3458,1,1,25.20,2023-07-12 17:11:03,1
3459,1,1,25.70,2023-07-12 17:41:02,1
3460,1,1,20.00,2023-07-12 18:12:05,1
3461,1,1,20.10,2023-07-12 18:42:05,1
3462,1,1,20.10,2023-07-12 19:13:09,1
3463,1,1,20.40,2023-07-12 19:43:03,1
3464,1,1,17.20,2023-07-12 20:14:01,1
3465,1,1,17.40,2023-07-12 20:44:04,1
3466,1,1,17.90,2023-07-12 21:15:09,1
3467,1,1,18.30,2023-07-12 21:45:04,1
3468,1,1,18.10,2023-07-12 22:16:07,1
3469,1,1,18.60,2023-07-12 22:46:08,1
3470,1,1,18.50,2023-07-12 23:17:03,1
3471,1,1,18.50,2023-07-12 23:47:08,1
3472,1,1,16.60,2023-07-13 00:18:09,1
3473,1,1,17.00,2023-07-13 00:48:01,1
3474,1,1,17.70,2023-07-13 01:19:06,1
3475,1,1,17.70,2023-07-13 01:49:09,1
3476,1,1,17.90,2023-07-13 02:20:01,1
3477,1,1,17.90,2023-07-13 02:50:02,1
3478,1,1,18.20,2023-07-13 03:21:09,1
3479,1,1,18.70,2023-07-13 03:51:03,1
3480,1,1,19.10,2023-07-13 04:22:06,1
3481,1,1,19.10,2023-07-13 04:52:07,1
3482,1,1,19.60,2023-07-13 05:23:09,1
3483,1,1,19.60,2023-07-13 05:53:05,1
3484,1,1,20.10,2023-07-13 06:24:07,1
3485,1,1,20.60,2023-07-13 06:54:08,1
3486,1,1,18.40,2023-07-13 07:25:09,1
3487,1,1,18.70,2023-07-13 07:55:01,1
3488,1,1,18.50,2023-07-13 08:26:05,1
3489,1,1,18.80,2023-07-13 08:56:03,1
3490,1,1,21.10,2023-07-13 09:27:07,1
3491,1,1,21.50,2023-07-13 09:57:00,1
3492,1,1,21.70,2023-07-13 10:28:01,1
3493,1,1,21.80,2023-07-13 10:58:07,1
3494,1,1,23.40,2023-07-13 11:29:07,1
3495,1,1,23.60,2023-07-13 11:59:08,1
3496,1,1,23.30,2023-07-13 12:30:09,1
3497,1,1,23.70,2023-07-13 13:01:03,1
3498,1,1,23.70,2023-07-13 13:31:03,1
3499,1,1,23.50,2023-07-13 14:02:08,1
3500,1,1,23.50,2023-07-13 14:32:01,1
3501,1,1,23.30,2023-07-13 15:03:06,1
3502,1,1,23.70,2023-07-13 15:33:06,1
3503,1,1,24.60,2023-07-13 16:04:02,1
3504,1,1,25.00,2023-07-13 16:34:07,1
3505,1,1,25.00,2023-07-13 17:05:01,1
3506,1,1,25.10,2023-07-13 17:35:02,1
3507,1,1,19.00,2023-07-13 18:06:05,1
3508,1,1,19.00,2023-07-13 18:36:05,1
3509,1,1,19.30,2023-07-13 19:07:07,1
3510,1,1,19.30,2023-07-13 19:37:03,1
3511,1,1,17.50,2023-07-13 20:08:09,1
3512,1,1,17.60,2023-07-13 20:38:01,1
3513,1,1,17.50,2023-07-13 21:09:05,1
3514,1,1,17.40,2023-07-13 21:39:00,1
3515,1,1,17.00,2023-07-13 22:10:08,1
3516,1,1,17.50,2023-07-13 22:40:06,1
3517,1,1,17.80,2023-07-13 23:11:04,1
3518,1,1,17.90,2023-07-13 23:41:00,1
3519,1,1,15.40,2023-07-14 00:12:00,1
3520,1,1,15.70,2023-07-14 00:42:00,1
3521,1,1,16.30,2023-07-14 01:13:01,1
3522,1,1,16.50,2023-07-14 01:43:09,1
3523,1,1,16.50,2023-07-14 02:14:03,1
3524,1,1,16.50,2023-07-14 02:44:03,1
3525,1,1,16.80,2023-07-14 03:15:06,1
3526,1,1,17.00,2023-07-14 03:45:04,1
3527,1,1,17.00,2023-07-14 04:16:06,1
3528,1,1,17.00,2023-07-14 04:46:07,1
3529,1,1,17.90,2023-07-14 05:17:04,1
3530,1,1,18.00,2023-07-14 05:47:07,1
3531,1,1,18.00,2023-07-14 06:18:00,1
3532,1,1,18.30,2023-07-14 06:48:03,1
3533,1,1,19.00,2023-07-14 07:19:04,1
3534,1,1,19.20,2023-07-14 07:49:07,1
3535,1,1,19.90,2023-07-14 08:20:07,1
3536,1,1,20.10,2023-07-14 08:50:01,1
3537,1,1,20.40,2023-07-14 09:21:03,1
3538,1,1,20.70,2023-07-14 09:51:06,1
3539,1,1,20.60,2023-07-14 10:22:06,1
3540,1,1,20.90,2023-07-14 10:52:04,1
3541,1,1,21.90,2023-07-14 11:23:02,1
3542,1,1,22.10,2023-07-14 11:53:02,1
3543,1,1,22.60,2023-07-14 12:24:01,1
3544,1,1,22.90,2023-07-14 12:54:02,1
3545,1,1,23.60,2023-07-14 13:25:09,1
3546,1,1,23.90,2023-07-14 13:55:05,1
3547,1,1,24.70,2023-07-14 14:26:04,1
3548,1,1,24.70,2023-07-14 14:56:04,1
3549,1,1,24.50,2023-07-14 15:27:00,1
3550,1,1,24.50,2023-07-14 15:57:08,1
3551,1,1,24.50,2023-07-14 16:28:08,1
3552,1,1,24.80,2023-07-14 16:58:06,1
3553,1,1,25.70,2023-07-14 17:29:03,1
3554,1,1,26.10,2023-07-14 17:59:04,1
3555,1,1,18.60,2023-07-14 18:30:07,1
3556,1,1,18.20,2023-07-14 19:01:07,1
3557,1,1,18.70,2023-07-14 19:31:03,1
3558,1,1,17.70,2023-07-14 20:02:04,1
3559,1,1,17.80,2023-07-14 20:32:04,1
3560,1,1,17.40,2023-07-14 21:03:07,1
3561,1,1,17.50,2023-07-14 21:33:05,1
3562,1,1,17.40,2023-07-14 22:04:02,1
3563,1,1,17.60,2023-07-14 22:34:07,1
3564,1,1,17.70,2023-07-14 23:05:08,1
3565,1,1,18.10,2023-07-14 23:35:09,1
3566,1,1,15.40,2023-07-15 00:06:06,1
3567,1,1,15.50,2023-07-15 00:36:06,1
3568,1,1,15.70,2023-07-15 01:07:06,1
3569,1,1,15.70,2023-07-15 01:37:00,1
3570,1,1,15.90,2023-07-15 02:08:03,1
3571,1,1,15.90,2023-07-15 02:38:06,1
3572,1,1,16.30,2023-07-15 03:09:06,1
3573,1,1,16.60,2023-07-15 03:39:03,1
3574,1,1,17.50,2023-07-15 04:10:03,1
3575,1,1,17.50,2023-07-15 04:40:05,1
3576,1,1,18.30,2023-07-15 05:11:07,1
3577,1,1,18.70,2023-07-15 05:41:05,1
3578,1,1,19.30,2023-07-15 06:12:09,1
3579,1,1,19.50,2023-07-15 06:42:02,1
3580,1,1,19.20,2023-07-15 07:13:09,1
3581,1,1,19.40,2023-07-15 07:43:02,1
3582,1,1,19.90,2023-07-15 08:14:00,1
3583,1,1,20.10,2023-07-15 08:44:03,1
3584,1,1,20.50,2023-07-15 09:15:08,1
3585,1,1,20.50,2023-07-15 09:45:03,1
3586,1,1,21.00,2023-07-15 10:16:09,1
3587,1,1,20.90,2023-07-15 10:46:07,1
3588,1,1,22.70,2023-07-15 11:17:09,1
3589,1,1,22.90,2023-07-15 11:47:06,1
3590,1,1,23.70,2023-07-15 12:18:04,1
3591,1,1,24.20,2023-07-15 12:48:03,1
3592,1,1,25.10,2023-07-15 13:19:01,1
3593,1,1,25.00,2023-07-15 13:49:01,1
3594,1,1,25.40,2023-07-15 14:20:06,1
3595,1,1,25.50,2023-07-15 14:50:00,1
3596,1,1,25.00,2023-07-15 15:21:03,1
3597,1,1,25.10,2023-07-15 15:51:05,1
3598,1,1,25.00,2023-07-15 16:22:08,1
3599,1,1,25.00,2023-07-15 16:52:09,1
3600,1,1,25.80,2023-07-15 17:23:06,1
3601,1,1,26.00,2023-07-15 17:53:06,1
3602,1,1,19.20,2023-07-15 18:24:08,1
3603,1,1,19.20,2023-07-15 18:54:09,1
3604,1,1,19.10,2023-07-15 19:25:01,1
3605,1,1,19.50,2023-07-15 19:55:08,1
3606,1,1,17.40,2023-07-15 20:26:02,1
3607,1,1,17.40,2023-07-15 20:56:06,1
3608,1,1,17.30,2023-07-15 21:27:03,1
3609,1,1,17.30,2023-07-15 21:57:08,1
3610,1,1,17.40,2023-07-15 22:28:08,1
3611,1,1,17.70,2023-07-15 22:58:09,1
3612,1,1,17.60,2023-07-15 23:29:05,1
3613,1,1,17.50,2023-07-15 23:59:01,1
3614,1,1,15.80,2023-07-16 00:30:01,1
3615,1,1,16.40,2023-07-16 01:01:09,1
3616,1,1,16.90,2023-07-16 01:31:01,1
3617,1,1,17.10,2023-07-16 02:02:07,1
3618,1,1,17.40,2023-07-16 02:32:01,1
3619,1,1,18.20,2023-07-16 03:03:04,1
3620,1,1,18.40,2023-07-16 03:33:05,1
3621,1,1,18.90,2023-07-16 04:04:02,1
3622,1,1,19.20,2023-07-16 04:34:00,1
3623,1,1,19.70,2023-07-16 05:05:02,1
3624,1,1,19.80,2023-07-16 05:35:08,1
3625,1,1,20.20,2023-07-16 06:06:09,1
3626,1,1,20.50,2023-07-16 06:36:03,1
3627,1,1,18.20,2023-07-16 07:07:02,1
3628,1,1,18.20,2023-07-16 07:37:09,1
3629,1,1,18.90,2023-07-16 08:08:00,1
3630,1,1,19.10,2023-07-16 08:38:04,1
3631,1,1,20.60,2023-07-16 09:09:01,1
3632,1,1,21.00,2023-07-16 09:39:00,1
3633,1,1,21.60,2023-07-16 10:10:01,1
3634,1,1,21.80,2023-07-16 10:40:03,1
3635,1,1,22.40,2023-07-16 11:11:02,1
3636,1,1,22.30,2023-07-16 11:41:08,1
3637,1,1,22.60,2023-07-16 12:12:02,1
3638,1,1,22.90,2023-07-16 12:42:06,1
3639,1,1,23.00,2023-07-16 13:13:04,1
3640,1,1,23.30,2023-07-16 13:43:05,1
3641,1,1,23.00,2023-07-16 14:14:00,1
3642,1,1,23.40,2023-07-16 14:44:06,1
3643,1,1,23.70,2023-07-16 15:15:04,1
3644,1,1,23.70,2023-07-16 15:45:03,1
3645,1,1,23.60,2023-07-16 16:16:02,1
3646,1,1,24.00,2023-07-16 16:46:03,1
3647,1,1,23.90,2023-07-16 17:17:00,1
3648,1,1,24.00,2023-07-16 17:47:09,1
3649,1,1,19.50,2023-07-16 18:18:00,1
3650,1,1,19.40,2023-07-16 18:48:00,1
3651,1,1,19.00,2023-07-16 19:19:06,1
3652,1,1,19.10,2023-07-16 19:49:06,1
3653,1,1,17.20,2023-07-16 20:20:05,1
3654,1,1,17.40,2023-07-16 20:50:03,1
3655,1,1,17.70,2023-07-16 21:21:09,1
3656,1,1,18.20,2023-07-16 21:51:07,1
3657,1,1,18.40,2023-07-16 22:22:03,1
3658,1,1,18.80,2023-07-16 22:52:04,1
3659,1,1,18.50,2023-07-16 23:23:01,1
3660,1,1,18.60,2023-07-16 23:53:09,1
3661,1,1,17.30,2023-07-17 00:24:09,1
3662,1,1,17.70,2023-07-17 00:54:02,1
3663,1,1,17.60,2023-07-17 01:25:06,1
3664,1,1,17.50,2023-07-17 01:55:06,1
3665,1,1,17.40,2023-07-17 02:26:03,1
3666,1,1,17.50,2023-07-17 02:56:03,1
3667,1,1,17.30,2023-07-17 03:27:06,1
3668,1,1,17.30,2023-07-17 03:57:05,1
3669,1,1,17.40,2023-07-17 04:28:00,1
3670,1,1,17.40,2023-07-17 04:58:06,1
3671,1,1,17.70,2023-07-17 05:29:02,1
3672,1,1,17.70,2023-07-17 05:59:02,1
3673,1,1,17.50,2023-07-17 06:30:08,1
3674,1,1,19.80,2023-07-17 07:01:06,1
3675,1,1,19.90,2023-07-17 07:31:06,1
3676,1,1,20.30,2023-07-17 08:02:05,1
3677,1,1,20.70,2023-07-17 08:32:01,1
3678,1,1,20.10,2023-07-17 09:03:02,1
3679,1,1,20.20,2023-07-17 09:33:07,1
3680,1,1,20.10,2023-07-17 10:04:05,1
3681,1,1,20.40,2023-07-17 10:34:02,1
3682,1,1,21.80,2023-07-17 11:05:09,1
3683,1,1,21.90,2023-07-17 11:35:07,1
3684,1,1,22.20,2023-07-17 12:06:02,1
3685,1,1,22.20,2023-07-17 12:36:06,1
3686,1,1,23.20,2023-07-17 13:07:06,1
3687,1,1,23.10,2023-07-17 13:37:04,1
3688,1,1,23.00,2023-07-17 14:08:03,1
3689,1,1,23.00,2023-07-17 14:38:07,1
3690,1,1,23.20,2023-07-17 15:09:06,1
3691,1,1,23.20,2023-07-17 15:39:07,1
3692,1,1,23.40,2023-07-17 16:10:00,1
3693,1,1,23.70,2023-07-17 16:40:02,1
3694,1,1,24.10,2023-07-17 17:11:07,1
3695,1,1,24.50,2023-07-17 17:41:04,1
3696,1,1,18.70,2023-07-17 18:12:04,1
3697,1,1,18.80,2023-07-17 18:42:07,1
3698,1,1,18.80,2023-07-17 19:13:07,1
3699,1,1,19.20,2023-07-17 19:43:02,1
3700,1,1,17.90,2023-07-17 20:14:00,1
3701,1,1,18.00,2023-07-17 20:44:00,1
3702,1,1,17.60,2023-07-17 21:15:09,1
3703,1,1,17.80,2023-07-17 21:45:07,1
3704,1,1,17.80,2023-07-17 22:16:07,1
3705,1,1,17.90,2023-07-17 22:46:04,1
3706,1,1,17.40,2023-07-17 23:17:07,1
3707,1,1,17.90,2023-07-17 23:47:02,1
3708,1,1,15.60,2023-07-18 00:18:09,1
3709,1,1,15.90,2023-07-18 00:48:08,1
3710,1,1,16.60,2023-07-18 01:19:02,1
3711,1,1,16.80,2023-07-18 01:49:00,1
3712,1,1,17.30,2023-07-18 02:20:03,1
3713,1,1,17.80,2023-07-18 02:50:00,1
3714,1,1,18.30,2023-07-18 03:21:02,1
3715,1,1,18.30,2023-07-18 03:51:05,1
3716,1,1,19.10,2023-07-18 04:22:09,1
3717,1,1,19.20,2023-07-18 04:52:07,1
3718,1,1,19.20,2023-07-18 05:23:04,1
3719,1,1,19.70,2023-07-18 05:53:02,1
3720,1,1,20.00,2023-07-18 06:24:06,1
3721,1,1,20.30,2023-07-18 06:54:03,1
3722,1,1,19.90,2023-07-18 07:25:00,1
3723,1,1,20.40,2023-07-18 07:55:00,1
3724,1,1,20.70,2023-07-18 08:26:00,1
3725,1,1,20.90,2023-07-18 08:56:07,1
3726,1,1,20.00,2023-07-18 09:27:04,1
3727,1,1,20.40,2023-07-18 09:57:07,1
3728,1,1,20.40,2023-07-18 10:28:04,1
3729,1,1,20.80,2023-07-18 10:58:06,1
3730,1,1,23.20,2023-07-18 11:29:02,1
3731,1,1,23.50,2023-07-18 11:59:00,1
3732,1,1,23.30,2023-07-18 12:30:05,1
3733,1,1,24.20,2023-07-18 13:01:02,1
3734,1,1,24.30,2023-07-18 13:31:00,1
3735,1,1,24.10,2023-07-18 14:02:00,1
3736,1,1,24.40,2023-07-18 14:32:08,1
3737,1,1,24.50,2023-07-18 15:03:02,1
3738,1,1,24.60,2023-07-18 15:33:02,1
3739,1,1,24.70,2023-07-18 16:04:04,1
3740,1,1,25.10,2023-07-18 16:34:07,1
3741,1,1,25.80,2023-07-18 17:05:03,1
3742,1,1,25.90,2023-07-18 17:35:02,1
3743,1,1,19.40,2023-07-18 18:06:04,1
3744,1,1,19.60,2023-07-18 18:36:07,1
3745,1,1,19.30,2023-07-18 19:07:08,1
3746,1,1,19.40,2023-07-18 19:37:02,1
3747,1,1,17.80,2023-07-18 20:08:01,1
3748,1,1,17.80,2023-07-18 20:38:00,1
3749,1,1,17.40,2023-07-18 21:09:05,1
3750,1,1,17.50,2023-07-18 21:39:04,1
3751,1,1,17.90,2023-07-18 22:10:04,1
3752,1,1,18.00,2023-07-18 22:40:06,1
3753,1,1,18.00,2023-07-18 23:11:08,1
3754,1,1,18.30,2023-07-18 23:41:03,1
3755,1,1,17.50,2023-07-19 00:12:07,1
3756,1,1,17.50,2023-07-19 00:42:08,1
3757,1,1,17.90,2023-07-19 01:13:04,1
3758,1,1,17.90,2023-07-19 01:43:01,1
3759,1,1,17.80,2023-07-19 02:14:08,1
3760,1,1,18.30,2023-07-19 02:44:07,1
3761,1,1,18.90,2023-07-19 03:15:07,1
3762,1,1,18.80,2023-07-19 03:45:07,1
3763,1,1,19.70,2023-07-19 04:16:08,1
3764,1,1,20.10,2023-07-19 04:46:07,1
3765,1,1,21.10,2023-07-19 05:17:02,1
3766,1,1,21.20,2023-07-19 05:47:04,1
3767,1,1,21.80,2023-07-19 06:18:05,1
3768,1,1,22.00,2023-07-19 06:48:07,1
3769,1,1,18.30,2023-07-19 07:19:01,1
3770,1,1,18.70,2023-07-19 07:49:02,1
3771,1,1,19.30,2023-07-19 08:20:05,1
3772,1,1,19.50,2023-07-19 08:50:06,1
3773,1,1,20.90,2023-07-19 09:21:04,1
3774,1,1,21.20,2023-07-19 09:51:07,1
3775,1,1,21.70,2023-07-19 10:22:07,1
3776,1,1,22.10,2023-07-19 10:52:09,1
3777,1,1,23.00,2023-07-19 11:23:05,1
3778,1,1,23.30,2023-07-19 11:53:09,1
3779,1,1,23.30,2023-07-19 12:24:02,1
3780,1,1,23.60,2023-07-19 12:54:08,1
3781,1,1,23.40,2023-07-19 13:25:02,1
3782,1,1,23.90,2023-07-19 13:55:04,1
3783,1,1,23.70,2023-07-19 14:26:05,1
3784,1,1,24.00,2023-07-19 14:56:04,1
3785,1,1,24.30,2023-07-19 15:27:02,1
3786,1,1,24.60,2023-07-19 15:57:01,1
3787,1,1,24.50,2023-07-19 16:28:03,1
3788,1,1,24.70,2023-07-19 16:58:01,1
3789,1,1,25.50,2023-07-19 17:29:09,1
3790,1,1,25.80,2023-07-19 17:59:04,1
3791,1,1,18.80,2023-07-19 18:30:04,1
3792,1,1,18.50,2023-07-19 19:01:07,1
3793,1,1,18.60,2023-07-19 19:31:03,1
3794,1,1,17.80,2023-07-19 20:02:01,1
3795,1,1,18.00,2023-07-19 20:32:06,1
3796,1,1,17.70,2023-07-19 21:03:04,1
3797,1,1,18.10,2023-07-19 21:33:08,1
3798,1,1,17.80,2023-07-19 22:04:00,1
3799,1,1,17.90,2023-07-19 22:34:08,1
3800,1,1,17.80,2023-07-19 23:05:01,1
3801,1,1,18.00,2023-07-19 23:35:09,1
3802,1,1,17.30,2023-07-20 00:06:01,1
3803,1,1,17.60,2023-07-20 00:36:09,1
3804,1,1,17.70,2023-07-20 01:07:04,1
3805,1,1,17.70,2023-07-20 01:37:01,1
3806,1,1,17.80,2023-07-20 02:08:02,1
3807,1,1,18.20,2023-07-20 02:38:05,1
3808,1,1,18.80,2023-07-20 03:09:06,1
3809,1,1,18.70,2023-07-20 03:39:05,1
3810,1,1,19.00,2023-07-20 04:10:05,1
3811,1,1,19.40,2023-07-20 04:40:05,1
3812,1,1,19.80,2023-07-20 05:11:08,1
3813,1,1,20.00,2023-07-20 05:41:05,1
3814,1,1,20.00,2023-07-20 06:12:07,1
3815,1,1,20.40,2023-07-20 06:42:07,1
3816,1,1,19.60,2023-07-20 07:13:02,1
3817,1,1,19.90,2023-07-20 07:43:06,1
3818,1,1,20.50,2023-07-20 08:14:08,1
3819,1,1,20.70,2023-07-20 08:44:02,1
3820,1,1,21.00,2023-07-20 09:15:07,1
3821,1,1,21.30,2023-07-20 09:45:09,1
3822,1,1,21.90,2023-07-20 10:16:08,1
3823,1,1,22.00,2023-07-20 10:46:02,1
3824,1,1,22.70,2023-07-20 11:17:07,1
3825,1,1,22.70,2023-07-20 11:47:03,1
3826,1,1,22.90,2023-07-20 12:18:02,1
3827,1,1,23.30,2023-07-20 12:48:02,1
3828,1,1,23.50,2023-07-20 13:19:02,1
3829,1,1,23.70,2023-07-20 13:49:02,1
3830,1,1,23.90,2023-07-20 14:20:04,1
3831,1,1,24.10,2023-07-20 14:50:09,1
3832,1,1,24.60,2023-07-20 15:21:08,1
3833,1,1,24.60,2023-07-20 15:51:02,1
3834,1,1,24.80,2023-07-20 16:22:05,1
3835,1,1,25.10,2023-07-20 16:52:07,1
3836,1,1,25.00,2023-07-20 17:23:05,1
3837,1,1,25.20,2023-07-20 17:53:01,1
3838,1,1,19.90,2023-07-20 18:24:09,1
3839,1,1,20.30,2023-07-20 18:54:03,1
3840,1,1,19.90,2023-07-20 19:25:01,1
3841,1,1,20.20,2023-07-20 19:55:06,1
3842,1,1,17.90,2023-07-20 20:26:06,1
3843,1,1,17.90,2023-07-20 20:56:07,1
3844,1,1,17.70,2023-07-20 21:27:02,1
3845,1,1,17.90,2023-07-20 21:57:06,1
3846,1,1,17.90,2023-07-20 22:28:09,1
3847,1,1,18.10,2023-07-20 22:58:01,1
3848,1,1,18.60,2023-07-20 23:29:01,1
3849,1,1,18.80,2023-07-20 23:59:01,1
3850,1,1,15.90,2023-07-21 00:30:02,1
3851,1,1,15.80,2023-07-21 01:01:03,1
3852,1,1,16.20,2023-07-21 01:31:03,1
3853,1,1,16.90,2023-07-21 02:02:06,1
3854,1,1,17.00,2023-07-21 02:32:01,1
3855,1,1,17.30,2023-07-21 03:03:07,1
3856,1,1,17.80,2023-07-21 03:33:02,1
3857,1,1,17.70,2023-07-21 04:04:09,1
3858,1,1,17.80,2023-07-21 04:34:09,1
3859,1,1,18.60,2023-07-21 05:05:08,1
3860,1,1,18.90,2023-07-21 05:35:08,1
3861,1,1,19.30,2023-07-21 06:06:08,1
3862,1,1,19.50,2023-07-21 06:36:03,1
3863,1,1,18.60,2023-07-21 07:07:03,1
3864,1,1,18.70,2023-07-21 07:37:06,1
3865,1,1,19.00,2023-07-21 08:08:00,1
3866,1,1,18.90,2023-07-21 08:38:03,1
3867,1,1,21.40,2023-07-21 09:09:03,1
3868,1,1,21.40,2023-07-21 09:39:04,1
3869,1,1,21.60,2023-07-21 10:10:06,1
3870,1,1,22.10,2023-07-21 10:40:05,1
3871,1,1,22.20,2023-07-21 11:11:08,1
3872,1,1,22.40,2023-07-21 11:41:00,1
3873,1,1,23.00,2023-07-21 12:12:07,1
3874,1,1,23.10,2023-07-21 12:42:04,1
3875,1,1,23.50,2023-07-21 13:13:01,1
3876,1,1,23.50,2023-07-21 13:43:08,1
3877,1,1,24.20,2023-07-21 14:14:05,1
3878,1,1,24.30,2023-07-21 14:44:02,1
